Timestamp,Full Name,Gender,Use phone for class notes,Buy books from mobile,Phone battery lasts a day,Run for charger when battery dies,Worry about losing phone,Take phone to bathroom,Use phone in social gathering,Check phone before sleep/after waking up,Keep phone next to you while sleeping,Check emails/missed calls/texts during class time,Rely on phone when things get awkward,On phone while watching TV/eating,Panic attack if phone left elsewhere,Respond to messages/check phone on date,Use phone for playing games,Can live a day without phone,Phone Dependency Level
2023-01-01 04:05:00,User_246,Female,0,1,1,0,1,0,0,1,1,1,1,1,0,1,0,1,High
2023-01-01 04:06:00,User_247,Male,1,1,1,1,1,0,1,1,1,0,1,0,1,0,1,1,High
2023-01-01 04:07:00,User_248,Male,1,0,1,1,0,1,0,0,1,1,1,0,0,1,0,0,Moderate
2023-01-01 04:08:00,User_249,Male,0,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0,Moderate
2023-01-01 04:09:00,User_250,Male,0,0,0,1,0,1,1,1,0,1,1,0,0,1,0,0,Moderate
2023-01-01 04:10:00,User_251,Female,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,0,Moderate
2023-01-01 04:11:00,User_252,Male,1,1,1,1,0,1,1,1,1,0,0,0,0,0,1,0,Moderate
2023-01-01 04:12:00,User_253,Female,1,1,0,0,1,0,1,1,0,0,0,1,1,0,0,0,High
2023-01-01 04:13:00,User_254,Male,1,1,0,1,1,0,1,0,1,1,0,1,0,1,0,0,Moderate
2023-01-01 04:14:00,User_255,Male,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,Moderate
2023-01-01 04:15:00,User_256,Male,1,0,1,0,1,0,1,1,0,1,1,1,0,1,1,0,High
2023-01-01 04:16:00,User_257,Male,1,0,0,0,1,1,0,1,0,1,0,1,0,1,1,0,Moderate
2023-01-01 04:17:00,User_258,Female,1,1,1,1,1,1,1,0,1,0,1,0,1,0,0,1,High
2023-01-01 04:18:00,User_259,Female,1,1,0,1,0,0,1,1,1,1,1,0,0,1,1,1,High
2023-01-01 04:19:00,User_260,Male,0,0,1,1,0,1,1,0,0,0,0,1,0,0,1,1,Moderate
2023-01-01 04:20:00,User_261,Male,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,Moderate
2023-01-01 04:21:00,User_262,Female,1,0,1,0,1,1,1,0,1,0,0,0,0,0,1,0,Moderate
2023-01-01 04:22:00,User_263,Male,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,Moderate
2023-01-01 04:23:00,User_264,Male,0,1,1,1,0,0,1,1,0,1,0,0,1,1,1,0,Moderate
2023-01-01 04:24:00,User_265,Male,0,1,1,1,0,0,1,0,1,0,1,1,0,0,0,0,Moderate
2023-01-01 04:25:00,User_266,Female,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,Moderate
2023-01-01 04:26:00,User_267,Female,1,0,1,1,1,1,0,0,1,1,1,0,0,1,1,1,High
2023-01-01 04:27:00,User_268,Female,0,0,0,0,0,0,1,1,0,1,0,1,1,1,1,0,High
2023-01-01 04:28:00,User_269,Male,0,1,1,1,1,0,0,0,0,0,0,0,1,0,1,0,Moderate
2023-01-01 04:29:00,User_270,Male,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,Moderate
2023-01-01 04:30:00,User_271,Female,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,Moderate
2023-01-01 04:31:00,User_272,Female,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,Moderate
2023-01-01 04:32:00,User_273,Female,1,1,0,0,1,1,0,1,0,0,1,0,0,0,0,1,Moderate
2023-01-01 04:33:00,User_274,Female,0,1,0,0,1,1,0,0,1,0,0,0,1,0,1,1,High
2023-01-01 04:34:00,User_275,Male,1,0,1,0,1,1,0,1,1,0,1,1,1,0,1,0,High
2023-01-01 04:35:00,User_276,Female,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,High
2023-01-01 04:36:00,User_277,Male,0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,1,Moderate
2023-01-01 04:37:00,User_278,Female,0,1,0,0,1,1,1,0,1,0,0,1,1,0,0,0,Moderate
2023-01-01 04:38:00,User_279,Male,0,1,1,0,1,1,0,0,0,1,0,1,1,1,1,0,High
2023-01-01 04:39:00,User_280,Female,0,1,0,0,0,1,1,1,0,1,1,1,0,1,1,0,High
2023-01-01 04:40:00,User_281,Female,0,0,0,0,1,1,0,1,0,1,0,0,1,1,1,1,High
2023-01-01 04:41:00,User_282,Female,1,1,1,0,1,1,0,0,0,0,1,1,0,0,1,1,High
2023-01-01 04:42:00,User_283,Female,1,0,1,0,0,0,1,0,1,1,1,0,0,1,1,0,High
2023-01-01 04:43:00,User_284,Male,1,0,1,1,0,1,0,1,1,1,1,0,1,1,1,1,High
2023-01-01 04:44:00,User_285,Female,1,1,1,0,0,0,0,1,1,1,0,0,1,1,1,0,High
2023-01-01 04:45:00,User_286,Male,1,0,0,1,0,1,1,1,1,1,0,0,1,1,1,0,High
2023-01-01 04:46:00,User_287,Male,1,0,0,0,0,1,0,1,0,1,1,0,1,1,0,1,Moderate
2023-01-01 04:47:00,User_288,Male,1,0,0,0,0,0,1,1,0,0,1,1,0,0,1,0,Moderate
2023-01-01 04:48:00,User_289,Male,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,Moderate
2023-01-01 04:49:00,User_290,Female,0,1,0,0,0,1,1,0,0,1,0,1,1,1,0,0,High
2023-01-01 04:50:00,User_291,Male,1,1,1,0,0,0,1,0,1,0,1,1,1,0,0,0,Moderate
2023-01-01 04:51:00,User_292,Male,0,1,0,1,1,0,1,0,0,1,1,1,1,1,0,1,High
2023-01-01 04:52:00,User_293,Male,0,1,1,0,1,0,1,1,0,1,0,1,1,1,0,0,High
2023-01-01 04:53:00,User_294,Female,0,1,0,1,1,1,0,0,1,1,1,1,1,1,0,0,High
2023-01-01 04:54:00,User_295,Female,0,1,1,1,0,0,1,0,0,1,1,1,0,1,1,1,High
2023-01-01 04:55:00,User_296,Female,0,1,1,0,0,1,0,1,1,1,1,1,0,1,0,1,High
2023-01-01 04:56:00,User_297,Female,0,0,0,0,0,0,1,0,1,1,1,1,0,1,1,1,High
2023-01-01 04:57:00,User_298,Male,0,1,0,0,1,1,0,0,0,1,0,0,0,1,1,1,Moderate
2023-01-01 04:58:00,User_299,Male,0,1,0,0,0,1,0,0,1,1,1,0,1,1,0,0,Moderate
2023-01-01 04:59:00,User_300,Female,0,1,0,0,0,0,1,1,0,1,0,0,0,1,1,0,Moderate
2023-01-01 05:00:00,User_301,Male,1,0,1,1,1,1,0,1,1,1,0,1,1,1,0,0,High
2023-01-01 05:01:00,User_302,Male,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,Low
2023-01-01 05:02:00,User_303,Male,1,1,0,1,1,1,0,0,0,0,1,0,0,0,1,1,Moderate
2023-01-01 05:03:00,User_304,Female,1,1,0,1,1,0,0,0,1,1,1,0,1,1,1,1,High
2023-01-01 05:04:00,User_305,Female,0,1,0,1,0,0,1,1,0,1,0,0,0,1,1,0,High
2023-01-01 05:05:00,User_306,Male,1,0,1,1,0,1,0,1,1,0,0,1,0,0,1,0,Moderate
2023-01-01 05:06:00,User_307,Female,1,0,1,0,1,0,0,1,0,0,0,1,1,0,0,1,High
2023-01-01 05:07:00,User_308,Female,1,0,1,0,1,0,1,0,1,1,0,1,1,1,1,0,High
2023-01-01 05:08:00,User_309,Female,1,0,0,0,0,0,1,0,1,0,1,1,1,0,0,1,High
2023-01-01 05:09:00,User_310,Female,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0,Moderate
2023-01-01 05:10:00,User_311,Female,1,1,1,0,0,0,0,1,1,1,1,0,0,1,0,0,High
2023-01-01 05:11:00,User_312,Male,0,1,0,1,0,0,1,1,0,1,1,0,0,1,0,0,Moderate
2023-01-01 05:12:00,User_313,Female,0,0,1,0,1,1,0,1,0,1,1,1,0,1,1,1,High
2023-01-01 05:13:00,User_314,Male,0,1,1,1,1,0,0,0,1,0,1,1,1,0,1,0,High
2023-01-01 05:14:00,User_315,Male,0,1,0,1,0,1,1,1,0,1,1,1,0,1,1,0,High
2023-01-01 05:15:00,User_316,Female,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,1,Moderate
2023-01-01 05:16:00,User_317,Male,1,1,1,0,1,1,1,0,0,1,0,0,1,1,1,0,High
2023-01-01 05:17:00,User_318,Male,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,Moderate
2023-01-01 05:18:00,User_319,Male,0,1,0,0,1,1,0,1,0,1,0,0,0,1,0,1,Moderate
2023-01-01 05:19:00,User_320,Female,1,0,1,0,0,1,1,1,1,0,1,0,0,0,1,1,High
2023-01-01 05:20:00,User_321,Female,0,1,0,1,1,1,0,1,0,0,1,1,1,0,1,0,High
2023-01-01 05:21:00,User_322,Male,1,1,0,1,0,0,1,0,1,1,0,0,0,1,0,1,Moderate
2023-01-01 05:22:00,User_323,Female,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,Moderate
2023-01-01 05:23:00,User_324,Female,0,0,0,1,1,0,1,0,0,1,1,1,1,1,0,0,High
2023-01-01 05:24:00,User_325,Female,1,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,Moderate
2023-01-01 05:25:00,User_326,Female,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,Moderate
2023-01-01 05:26:00,User_327,Male,0,1,1,1,0,1,0,1,0,1,1,0,0,1,1,0,High
2023-01-01 05:27:00,User_328,Male,1,0,0,0,1,1,1,0,1,1,0,1,0,1,0,0,Moderate
2023-01-01 05:28:00,User_329,Female,1,0,1,0,0,0,1,1,1,1,1,0,0,1,1,1,High
2023-01-01 05:29:00,User_330,Female,0,1,1,1,1,0,0,1,0,0,1,1,0,0,0,0,Moderate
2023-01-01 05:30:00,User_331,Male,1,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,Moderate
2023-01-01 05:31:00,User_332,Male,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,1,Moderate
2023-01-01 05:32:00,User_333,Female,0,1,1,0,1,0,1,1,1,0,1,0,0,0,1,0,High
2023-01-01 05:33:00,User_334,Male,1,1,1,0,0,1,0,0,1,0,1,0,1,0,0,1,Moderate
2023-01-01 05:34:00,User_335,Female,1,1,0,1,1,1,1,1,0,0,1,1,0,0,0,1,High
2023-01-01 05:35:00,User_336,Female,0,0,1,1,1,0,1,1,0,0,0,1,0,0,1,1,High
2023-01-01 05:36:00,User_337,Male,1,0,1,1,0,0,0,1,0,1,1,0,1,1,0,1,High
2023-01-01 05:37:00,User_338,Male,0,0,1,1,1,1,0,1,1,0,1,0,1,0,0,0,Moderate
2023-01-01 05:38:00,User_339,Female,0,1,0,0,0,1,0,1,0,0,1,1,1,0,1,1,High
2023-01-01 05:39:00,User_340,Female,1,1,0,1,0,1,1,0,0,1,0,1,0,1,1,1,High
2023-01-01 05:40:00,User_341,Male,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,Moderate
2023-01-01 05:41:00,User_342,Female,0,0,0,0,1,1,0,1,0,0,0,0,1,0,1,0,Moderate
2023-01-01 05:42:00,User_343,Male,0,0,1,0,1,1,0,0,1,1,0,1,1,1,0,1,High
2023-01-01 05:43:00,User_344,Female,1,1,0,0,1,1,1,0,0,1,1,0,1,1,0,0,High
2023-01-01 05:44:00,User_345,Male,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,Moderate
2023-01-01 05:45:00,User_346,Male,1,0,1,0,0,1,0,0,1,1,0,1,0,1,1,1,High
2023-01-01 05:46:00,User_347,Male,0,1,0,0,1,1,1,1,1,0,1,0,0,0,0,1,Moderate
2023-01-01 05:47:00,User_348,Female,0,0,1,0,1,0,1,0,0,0,1,1,1,0,0,0,Moderate
2023-01-01 05:48:00,User_349,Female,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,Moderate
2023-01-01 05:49:00,User_350,Male,0,0,1,1,1,0,1,1,0,1,1,0,1,1,0,0,High
2023-01-01 05:50:00,User_351,Female,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,Moderate
2023-01-01 05:51:00,User_352,Male,0,1,1,0,1,1,0,1,0,0,0,1,0,0,1,1,Moderate
2023-01-01 05:52:00,User_353,Male,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,High
2023-01-01 05:53:00,User_354,Female,0,1,1,0,0,1,0,0,1,0,1,1,1,0,1,1,High
2023-01-01 05:54:00,User_355,Female,0,1,1,0,1,1,1,0,0,0,1,1,0,0,0,0,Moderate
2023-01-01 05:55:00,User_356,Male,0,1,0,1,0,1,0,1,1,1,0,0,0,1,1,1,Moderate
2023-01-01 05:56:00,User_357,Female,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,Moderate
2023-01-01 05:57:00,User_358,Female,1,0,0,1,0,1,1,1,1,1,1,1,0,1,1,0,High
2023-01-01 05:58:00,User_359,Male,0,1,0,0,0,1,0,1,1,1,1,1,1,1,0,1,High
2023-01-01 05:59:00,User_360,Male,0,1,0,0,1,1,0,1,0,1,1,0,1,1,0,0,Moderate
2023-01-01 06:00:00,User_361,Female,1,1,0,1,0,0,0,1,0,0,0,1,1,0,1,0,Moderate
2023-01-01 06:01:00,User_362,Male,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,Moderate
2023-01-01 06:02:00,User_363,Male,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,Moderate
2023-01-01 06:03:00,User_364,Female,0,1,0,0,0,1,0,1,1,0,1,0,0,0,1,0,Moderate
2023-01-01 06:04:00,User_365,Male,0,1,1,0,0,0,0,1,1,1,1,1,1,1,0,0,Moderate
2023-01-01 06:05:00,User_366,Male,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,Moderate
2023-01-01 06:06:00,User_367,Female,1,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,Moderate
2023-01-01 06:07:00,User_368,Female,0,1,1,1,1,1,1,0,0,0,1,1,1,0,0,0,High
2023-01-01 06:08:00,User_369,Male,1,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,Moderate
2023-01-01 06:09:00,User_370,Male,1,0,0,1,1,1,1,0,0,1,0,1,1,1,0,1,High
2023-01-01 06:10:00,User_371,Female,0,0,1,0,1,0,0,0,1,0,1,1,0,0,1,1,High
2023-01-01 06:11:00,User_372,Female,1,0,1,1,0,1,0,1,0,1,1,1,1,1,0,1,High
2023-01-01 06:12:00,User_373,Female,0,0,0,1,1,1,1,0,0,1,1,1,1,1,0,1,High
2023-01-01 06:13:00,User_374,Female,0,0,1,1,0,1,0,0,1,1,1,1,1,1,0,1,High
2023-01-01 06:14:00,User_375,Male,0,1,1,1,1,0,0,1,0,0,0,0,1,0,1,1,Moderate
2023-01-01 06:15:00,User_376,Female,1,0,1,1,0,1,0,1,1,0,0,0,1,0,0,0,Moderate
2023-01-01 06:16:00,User_377,Female,1,1,1,1,1,1,0,1,0,1,0,0,1,1,1,0,High
2023-01-01 06:17:00,User_378,Male,1,1,1,1,1,0,0,1,0,0,1,0,1,0,1,0,Moderate
2023-01-01 06:18:00,User_379,Female,0,0,1,0,1,1,0,0,1,0,1,0,1,0,0,1,High
2023-01-01 06:19:00,User_380,Male,1,0,0,0,0,1,1,0,0,1,1,1,0,1,0,0,Moderate
2023-01-01 06:20:00,User_381,Female,1,1,1,0,1,1,1,1,0,0,1,1,0,0,1,0,High
2023-01-01 06:21:00,User_382,Female,0,0,1,0,0,1,1,1,0,1,0,1,0,1,1,0,High
2023-01-01 06:22:00,User_383,Female,1,1,1,1,0,0,1,1,0,1,1,0,1,1,1,1,High
2023-01-01 06:23:00,User_384,Male,0,0,1,0,1,1,0,1,1,1,0,1,0,1,0,1,Moderate
2023-01-01 06:24:00,User_385,Male,0,1,1,1,1,0,1,0,1,1,0,0,1,1,0,0,Moderate
2023-01-01 06:25:00,User_386,Female,0,0,1,0,1,1,1,0,0,1,0,1,1,1,0,0,High
2023-01-01 06:26:00,User_387,Male,0,0,0,1,1,0,1,1,1,0,0,1,0,0,1,0,Moderate
2023-01-01 06:27:00,User_388,Male,0,0,1,1,0,1,0,1,0,1,0,0,0,1,0,1,Moderate
2023-01-01 06:28:00,User_389,Male,0,0,1,0,0,1,1,1,1,1,1,0,1,1,0,0,Moderate
2023-01-01 06:29:00,User_390,Male,0,0,0,1,0,0,0,0,1,1,0,1,1,1,0,1,Moderate
2023-01-01 06:30:00,User_391,Male,1,0,0,1,0,0,0,0,0,0,1,1,1,0,1,1,Moderate
2023-01-01 06:31:00,User_392,Male,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,1,Moderate
2023-01-01 06:32:00,User_393,Female,1,1,0,1,0,0,0,1,1,0,0,0,1,0,1,0,Moderate
2023-01-01 06:33:00,User_394,Female,0,0,0,0,0,1,0,0,1,0,1,1,0,0,1,0,Moderate
2023-01-01 06:34:00,User_395,Male,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,Moderate
2023-01-01 06:35:00,User_396,Female,0,0,1,0,1,1,1,0,0,1,0,1,0,1,0,1,High
2023-01-01 06:36:00,User_397,Female,1,0,1,0,0,1,0,0,0,1,1,0,0,1,0,1,Moderate
2023-01-01 06:37:00,User_398,Female,1,0,1,1,1,0,1,0,1,1,1,0,0,1,1,1,High
2023-01-01 06:38:00,User_399,Female,1,1,1,1,0,1,0,1,0,1,1,0,0,1,1,1,High
2023-01-01 06:39:00,User_400,Male,1,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,Moderate
2023-01-01 06:40:00,User_401,Female,1,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,Moderate
2023-01-01 06:41:00,User_402,Female,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,Moderate
2023-01-01 06:42:00,User_403,Male,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,Moderate
2023-01-01 06:43:00,User_404,Male,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,Moderate
2023-01-01 06:44:00,User_405,Female,0,1,1,1,1,1,1,1,0,0,1,0,1,0,1,0,High
2023-01-01 06:45:00,User_406,Female,0,0,1,1,1,0,0,0,0,1,1,0,1,1,1,1,High
2023-01-01 06:46:00,User_407,Female,1,1,1,0,1,0,0,1,1,1,0,0,0,1,0,1,High
2023-01-01 06:47:00,User_408,Female,0,1,0,0,0,1,1,0,1,0,1,1,1,0,1,1,High
2023-01-01 06:48:00,User_409,Female,1,1,1,0,1,1,0,0,1,1,0,0,1,1,0,0,High
2023-01-01 06:49:00,User_410,Female,0,1,0,1,0,1,1,0,1,1,1,0,1,1,0,0,High
2023-01-01 06:50:00,User_411,Male,1,0,0,1,1,0,0,1,1,1,1,1,1,1,0,0,High
2023-01-01 06:51:00,User_412,Female,1,1,1,0,1,1,0,0,1,0,0,1,1,0,1,0,High
2023-01-01 06:52:00,User_413,Female,0,1,1,0,0,1,0,0,1,1,1,1,0,1,1,0,High
2023-01-01 06:53:00,User_414,Male,0,1,0,1,0,1,0,1,1,1,0,1,0,1,1,1,High
2023-01-01 06:54:00,User_415,Male,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,Moderate
2023-01-01 06:55:00,User_416,Male,0,1,1,1,0,0,1,1,1,0,0,0,1,0,0,1,Moderate
2023-01-01 06:56:00,User_417,Male,1,0,1,0,1,0,1,1,0,1,1,0,1,1,0,0,Moderate
2023-01-01 06:57:00,User_418,Female,1,1,0,1,1,0,1,1,1,1,0,1,0,1,0,1,High
2023-01-01 06:58:00,User_419,Female,1,1,0,1,1,0,0,1,1,1,1,1,1,1,1,1,High
2023-01-01 06:59:00,User_420,Female,1,1,0,0,0,1,1,1,0,1,1,0,0,1,1,0,High
2023-01-01 07:00:00,User_421,Female,0,0,0,1,0,0,1,1,0,0,1,0,1,0,1,1,Moderate
2023-01-01 07:01:00,User_422,Female,0,1,1,1,0,1,0,1,1,0,1,1,0,0,0,1,High
2023-01-01 07:02:00,User_423,Female,0,1,1,0,0,0,0,0,0,1,1,0,1,1,1,0,Moderate
2023-01-01 07:03:00,User_424,Male,1,0,0,1,0,1,1,1,1,0,1,0,0,0,0,1,Moderate
2023-01-01 07:04:00,User_425,Female,1,1,1,0,1,0,0,1,0,0,1,1,1,0,1,1,High
2023-01-01 07:05:00,User_426,Male,1,0,0,1,0,0,1,1,1,1,0,1,1,1,0,1,High
2023-01-01 07:06:00,User_427,Male,1,0,0,1,0,0,1,1,0,0,0,1,0,0,1,1,Moderate
2023-01-01 07:07:00,User_428,Female,1,1,0,0,0,1,1,1,0,1,1,1,0,1,1,0,High
2023-01-01 07:08:00,User_429,Male,1,1,0,1,1,0,0,1,0,1,0,1,1,1,0,0,High
2023-01-01 07:09:00,User_430,Female,1,1,1,0,0,1,0,0,0,1,1,0,0,1,1,1,High
2023-01-01 07:10:00,User_431,Male,0,0,1,1,1,1,1,0,0,0,1,0,1,0,0,1,Moderate
2023-01-01 07:11:00,User_432,Female,0,0,0,0,0,0,1,0,1,1,1,1,0,1,1,0,High
2023-01-01 07:12:00,User_433,Male,0,1,1,1,1,0,0,0,0,0,1,0,1,0,0,0,Moderate
2023-01-01 07:13:00,User_434,Female,1,0,1,1,0,1,1,0,1,1,0,1,1,1,1,1,High
2023-01-01 07:14:00,User_435,Female,1,0,0,0,1,1,1,0,0,1,1,0,0,1,0,0,Moderate
2023-01-01 07:15:00,User_436,Female,1,0,1,1,0,0,1,1,1,0,1,0,1,0,1,0,High
2023-01-01 07:16:00,User_437,Female,0,0,1,1,0,0,0,1,1,1,1,0,1,1,1,1,High
2023-01-01 07:17:00,User_438,Female,0,1,0,1,1,1,1,0,0,0,0,0,1,0,0,1,High
2023-01-01 07:18:00,User_439,Male,0,1,1,1,0,1,1,0,0,0,0,0,1,0,1,0,Moderate
2023-01-01 07:19:00,User_440,Male,1,0,0,0,0,0,0,1,1,0,1,1,0,0,1,1,Moderate
2023-01-01 07:20:00,User_441,Male,0,0,0,1,1,0,0,1,1,0,0,1,0,0,0,1,Moderate
2023-01-01 07:21:00,User_442,Female,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,Moderate
2023-01-01 07:22:00,User_443,Male,0,1,1,0,0,0,1,0,0,0,1,1,1,0,0,1,Moderate
2023-01-01 07:23:00,User_444,Female,1,1,0,0,0,0,1,1,1,1,1,1,0,1,0,0,High
2023-01-01 07:24:00,User_445,Female,1,0,0,1,1,0,1,1,1,1,1,0,1,1,0,0,High
2023-01-01 07:25:00,User_446,Male,1,0,1,1,1,0,1,1,0,0,1,1,1,0,0,1,High
2023-01-01 07:26:00,User_447,Male,1,1,0,0,0,1,1,1,0,1,0,0,0,1,1,1,Moderate
2023-01-01 07:27:00,User_448,Female,1,1,0,0,0,1,0,1,1,1,1,0,0,1,1,1,High
2023-01-01 07:28:00,User_449,Male,1,0,0,1,1,1,1,0,1,0,1,1,1,0,1,0,High
2023-01-01 07:29:00,User_450,Female,1,0,0,1,1,0,1,0,1,0,0,0,0,0,1,1,High
2023-01-01 07:30:00,User_451,Female,1,1,1,1,1,1,0,0,1,0,1,0,0,0,1,1,High
2023-01-01 07:31:00,User_452,Female,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,1,High
2023-01-01 07:32:00,User_453,Female,1,0,1,0,0,0,1,1,1,0,1,0,1,0,1,1,High
2023-01-01 07:33:00,User_454,Female,0,0,1,0,0,0,1,1,1,1,1,0,0,1,1,1,High
2023-01-01 07:34:00,User_455,Male,0,1,0,1,1,1,1,1,1,0,0,1,1,0,0,1,High
2023-01-01 07:35:00,User_456,Male,0,1,0,1,0,1,1,1,0,0,0,0,0,0,1,1,Moderate
2023-01-01 07:36:00,User_457,Female,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0,Moderate
2023-01-01 07:37:00,User_458,Female,1,1,1,0,0,0,0,1,1,1,0,0,0,1,0,1,High
2023-01-01 07:38:00,User_459,Male,0,0,1,1,0,1,0,0,1,1,0,0,1,1,1,1,Moderate
2023-01-01 07:39:00,User_460,Male,0,0,1,1,0,1,1,1,1,0,1,0,0,0,0,1,Moderate
2023-01-01 07:40:00,User_461,Female,0,0,0,1,1,0,0,1,1,1,1,1,0,1,0,0,High
2023-01-01 07:41:00,User_462,Male,1,1,1,1,1,0,1,0,1,0,1,1,1,0,0,0,High
2023-01-01 07:42:00,User_463,Female,1,1,0,0,1,0,1,1,0,1,0,0,1,1,0,0,High
2023-01-01 07:43:00,User_464,Male,0,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1,High
2023-01-01 07:44:00,User_465,Female,0,1,0,1,1,0,0,0,1,1,0,1,0,1,0,0,High
2023-01-01 07:45:00,User_466,Male,0,1,1,0,0,1,1,0,0,0,1,1,1,0,0,1,Moderate
2023-01-01 07:46:00,User_467,Female,0,1,0,0,0,1,1,0,0,1,0,1,1,1,0,0,Moderate
2023-01-01 07:47:00,User_468,Male,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,Low
2023-01-01 07:48:00,User_469,Male,1,0,1,0,0,1,0,1,0,1,1,1,0,1,0,1,High
2023-01-01 07:49:00,User_470,Female,1,0,0,0,1,0,0,1,1,1,0,0,1,1,1,1,High
2023-01-01 07:50:00,User_471,Male,0,0,0,1,1,0,0,0,1,0,1,1,1,0,0,1,Moderate
2023-01-01 07:51:00,User_472,Female,0,1,1,0,1,1,0,1,1,0,0,1,0,0,1,0,High
2023-01-01 07:52:00,User_473,Male,0,0,1,1,1,0,1,1,0,0,0,1,0,0,1,0,Moderate
2023-01-01 07:53:00,User_474,Female,1,0,1,1,1,1,1,0,1,0,1,1,0,0,0,1,High
2023-01-01 07:54:00,User_475,Male,0,1,1,0,0,0,0,1,1,1,1,1,0,1,1,0,High
2023-01-01 07:55:00,User_476,Female,0,1,1,1,0,1,0,1,1,1,0,1,0,1,1,0,High
2023-01-01 07:56:00,User_477,Male,0,1,0,1,0,0,0,0,0,1,0,0,1,1,1,1,Moderate
2023-01-01 07:57:00,User_478,Female,0,1,0,1,1,0,0,1,0,0,1,1,1,0,1,1,High
2023-01-01 07:58:00,User_479,Male,0,1,1,0,1,1,1,1,0,0,0,1,0,0,1,0,Moderate
2023-01-01 07:59:00,User_480,Female,0,1,1,0,0,1,1,1,1,1,1,0,1,1,1,1,High
2023-01-01 08:00:00,User_481,Female,0,0,1,0,1,1,0,1,1,0,1,1,0,0,1,0,High
2023-01-01 08:01:00,User_482,Female,0,1,0,0,1,0,0,1,0,1,0,1,0,1,1,0,High
2023-01-01 08:02:00,User_483,Male,1,1,1,0,0,0,1,1,0,0,0,1,0,0,0,1,Moderate
2023-01-01 08:03:00,User_484,Female,1,1,0,0,1,1,0,0,1,1,0,0,0,1,1,0,High
2023-01-01 08:04:00,User_485,Male,1,1,1,1,1,0,0,1,1,0,1,1,0,0,0,0,High
2023-01-01 08:05:00,User_486,Female,0,1,1,1,1,0,1,1,1,0,0,0,0,0,1,0,High
2023-01-01 08:06:00,User_487,Male,0,1,0,1,0,1,1,1,1,1,1,0,0,1,1,1,High
2023-01-01 08:07:00,User_488,Female,1,1,1,0,1,1,0,0,1,1,0,0,1,1,0,1,High
2023-01-01 08:08:00,User_489,Male,1,0,0,0,0,1,1,1,0,1,1,0,0,1,0,0,Moderate
2023-01-01 08:09:00,User_490,Male,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,Moderate
2023-01-01 08:10:00,User_491,Female,0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,1,Moderate
2023-01-01 08:11:00,User_492,Male,0,1,1,1,0,0,0,0,1,0,1,1,1,0,0,1,Moderate
2023-01-01 08:12:00,User_493,Male,1,1,1,1,1,1,0,1,1,0,0,1,0,0,1,0,High
